CODE,MFR,MODEL,TYPE,HORSEPOWER,THRUST,
45999,MONOCOUPE,LAMBERT R-266,1,00090,000000,
46000,MOTORLET,M-701C,4,01960,000000,
46001,MOTORLET,M601E-11,2,00751,000000,
46002,MOTORLET,M601E-11S,2,00751,000000,
46003,MOTORLET,M601E-11A,2,00705,000000,
46004,MOTORLET,M601E-11AS,2,00705,000000,
46005,MOTORLET,M601F,2,00777,000000,
46006,MOTORLET,M601D-11,2,00604,000000,
46007,MOTORLET,M-701(SERIES),4,00000,001962,
46025,MOTOR-SICH,AI-25TL,5,00000,001720,
46060,MOTORSTAR,M-14P-XEDK,1,00360,000000,
46061,MOTORSTAR,M14-PDXK,1,00360,000000,
47400,NATIONAL A,E-107A,1,00030,000000,
47401,NATIONAL A,E-113,1,00036,000000,
47402,NATIONAL A,E-113A,1,00036,000000,
47403,NATIONAL A,E-113B,1,00036,000000,
47404,NATIONAL A,E-113C,1,00040,000000,
47405,NATIONAL A,E-113CDB,1,00045,000000,
47406,NATIONAL A,E-113CB,1,00042,000000,
47407,NATIONAL A,E-113CD,1,00042,000000,
47501,NELSON,H-44-54-59-63,1,00048,000000,
47801,OLDSMOBILE,ROCKET 64654,1,00290,000000,
47850,ONAN,ALL MDLS A/B,1,00000,000000,
47870,ORBITAL,N20B,7,00001,000000,
47906,ORENDA,10,4,00710,000000,
47910,ORENDA,14,4,00750,000000,
47911,ORENDA,OE600A,1,00600,000000,
47912,ORENDA,J85-15,4,00000,002950,
47915,ORENDA,J85-CAN-15,4,00000,004300,
48001,OUTBOARD,BIG TWIN,1,00035,000000,
49001,PKRD-ROLL,V1650 SERIES,1,01490,000000,
49500,PACKARD,RR V-1650-7,1,01315,000000,
49501,PACKARD,LIBERTY,1,00400,000000,
49600,PBS VELKA,TJ100,4,00000,001250,
49601,PBS,TJ100,4,00000,001250,
49602,PBS,TP100,2,00241,000000,
49800,PEZETEL,ASZ-621R-M18,1,00967,000000,
49850,PIPISTREL,PEM 60MVLC,10,00080,000000,
49851,PIPISTREL,E-811 SERIES,10,00077,000000,
50001,PHILLIPS,333 SERIES,1,00120,000000,
50002,PHILLIPS,333,1,00120,000000,
50003,PHILLIPS,333A,1,00120,000000,
50004,PHILLIPS,333B,1,00120,000000,
50303,POBBJOY,R SERIES,1,00090,000000,
50501,POLLMAN,KFM 40/3500/2,1,00040,000000,
51001,PORSCHE,678/4,1,00075,000000,
51002,PORSCHE,PFM3200N03,1,00217,000000,
51003,PORSCHE,930-67,1,00255,000000,
51004,PORSCHE,PFM3200N01,1,00209,000000,
51005,PORSCHE,PFM3200N02,1,00209,000000,
51100,POTEZ,4534,1,00260,000000,
51498,P&W CANADA,PW127M,2,02475,000000,
51499,P&W CANADA,PT6A-140,2,00867,000000,
51500,MID-WEST,AE50R,1,00050,000000,
51501,POST,A-L1000,1,00040,000000,
51502,P & W,JFTD12A-4A,3,04500,000000,
51503,P & W,T73-P-1,3,04500,000000,
51504,P & W,JFTD12A-5A,3,04800,000000,
51505,P & W,T73-P-700,3,04800,000000,
51506,P & W,PW6122A,5,00000,022100,
51507,P & W,PW6124A,5,00000,023800,
51508,P & W,PW4164,5,00000,064500,
51509,P & W,PW4168,5,00000,068600,
51510,P & W,PW4168A,5,00000,068600,
51511,P & W,PW2037(M),5,00000,037530,
51512,P & W,PW2037D,5,00000,037530,
51513,P & W,F117-PW-100,5,00000,040900,
51514,P & W,PW2240,5,00000,040900,
51515,P & W,PW2337,5,00000,037530,
51516,P & W,PW2043,5,00000,043000,
51517,P & W,PW2643,5,00000,043000,
51518,P & W,PW2143,5,00000,043000,
51519,P & W,PW2040D,5,00000,040900,
51520,P & W,PT6T-3,3,00900,000000,
51521,P & W,PT6T-3A,3,00900,000000,
51522,P & W,PT6T-3B,3,00900,000000,
51523,P & W,PT6T-3BE,3,00900,000000,
51524,P & W,PT6T-6,3,00925,000000,
51525,P & W,PT6T-3D,3,00900,000000,
51526,P & W,PT6T-3DE,3,00900,000000,
51527,P & W,PT6T-3DF,3,00900,000000,
51528,P & W,PT6T-3BF,3,00900,000000,
51529,P & W,PT6T-3BG,3,00900,000000,
51530,P & W,PT6T-9,3,00928,000000,
51531,P & W,PW4074,5,00000,077440,
51532,P & W,PW4077,5,00000,079960,
51533,P & W,PW4084,5,00000,086760,
51534,P & W,PW4074D,5,00000,077440,
51535,P & W,PW4077D,5,00000,079960,
51536,P & W,PW4084D,5,00000,086760,
51537,P & W,PW4090,5,00000,091790,
51538,P & W,PW4090-3,5,00000,091790,
51539,P & W,PW4090D,5,00000,091790,
51540,P & W,PW4098,5,00000,099040,
51541,P & W,JT9D-7,5,00000,045500,
51542,P & W,JT9D-7H,5,00000,045500,
51543,P & W,JT9D-7A,5,00000,046150,
51544,P & W,JT9D-7AH,5,00000,046150,
51545,P & W,JT9D-7F,5,00000,046750,
51546,P & W,JT9D-7J,5,00000,048650,
51547,P & W,JT9D-20,5,00000,044500,
51548,P & W,JT9D-20J,5,00000,048050,
51549,P & W,JT9D-59A,5,00000,051720,
51550,P & W,JT9D-70A,5,00000,051140,
51551,P & W,JT9D-7Q,5,00000,051900,
51552,P & W,JT9D-7Q3,5,00000,051900,
51553,P & W,JT9D-7R4D,5,00000,048000,
51554,P & W,JT9D-7R4D1,5,00000,048000,
51555,P & W,JT9D-7R4E,5,00000,050000,
51556,P & W,JT9D-7R4E1,5,00000,050000,
51557,P & W,JT9D-7R4G2,5,00000,054750,
51558,P & W,JT9D-7R4H1,5,00000,056000,
51559,P & W,JT9D-7R4E4,5,00000,050000,
51560,P & W,R-2800-27,1,02000,000000,
51561,P & W,R-2800-27M1,1,02000,000000,
51562,P & W,R-2800-31,1,02000,000000,
51563,P & W,R-2800-31M1,1,02000,000000,
51564,P & W,R-2800-43,1,02000,000000,
51565,P & W,R-2800-51,1,02000,000000,
51566,P & W,R-2800-51M1,1,02000,000000,
51567,P & W,R-2800-71,1,02000,000000,
51568,P & W,R-2800-75,1,02000,000000,
51569,P & W,R-2800-75M1,1,02000,000000,
51570,P & W,R-2800-79,1,02000,000000,
51571,P & W,R-2800-21,1,02000,000000,
51572,P & W,R-2800-21M1,1,02000,000000,
51573,P & W,R-2800-51M3,1,02000,000000,
51574,P & W,R-2800-51M4,1,02000,000000,
51575,P & W,R-2800-59,1,02000,000000,
51576,P & W,R-2800-59M1,1,02000,000000,
51577,P & W,R-2800-63,1,02000,000000,
51578,P & W,R-2800-75M2,1,02000,000000,
51579,P & W,R-2800-75M3,1,02000,000000,
51580,P & W,R-2800-31M2,1,02000,000000,
51581,P & W,R-2800-51M2,1,02000,000000,
51582,P & W,R-2000-7M2,1,01450,000000,
51583,P & W,R-2000-94M,1,01450,000000,
51584,P & W,R-2000-4M2,1,01450,000000,
51585,P & W,R-2000-9,1,01450,000000,
51586,P & W,R-2000-9A,1,01450,000000,
51587,P & W,R-2000-9M1,1,01450,000000,
51588,P & W,R-2000-4,1,01450,000000,
51589,P & W,R-2000-4M1,1,01450,000000,
51590,P & W,R-2000-9M2,1,01450,000000,
51591,P & W,R-2000-9M3,1,01450,000000,
51592,P & W,R-2000-11M2,1,01450,000000,
51593,P & W,R-2000-11M3,1,01450,000000,
51594,P & W,R-2000-3,1,01350,000000,
51595,P & W,R-2000-7,1,01350,000000,
51596,P & W,R-2000-7M1,1,01350,000000,
51597,P & W,R-2000-11,1,01350,000000,
51598,P & W,R-2000-11M1,1,01350,000000,
51599,P & W,R-2000-11M4,1,01350,000000,
51600,P & W,R-2000-7M3,1,01350,000000,
51601,P & W,R-2000-9M6,1,01350,000000,
51602,P & W,SR-1340-E,1,00550,000000,
51603,P & W,R-1340-19,1,00550,000000,
51604,P & W,R-1340-22,1,00550,000000,
51605,P & W,R-1340-29,1,00450,000000,
51606,P & W,R-1340-36,1,00600,000000,
51607,P & W,R-1340-40,1,00600,000000,
51608,P & W,R-1340-47,1,00600,000000,
51609,P & W,R-1340-49,1,00600,000000,
51610,P & W,R-1340-49M1,1,00600,000000,
51611,P & W,R-1340-51,1,00600,000000,
51612,P & W,R-1340-AN-1,1,00550,000000,
51613,P & W,R-1340-AN-2,1,00600,000000,
51614,P & W,R-1340-51M1,1,00600,000000,
51615,P & W,R-1340-53,1,00600,000000,
51616,P & W,R-1340-57,1,00600,000000,
51617,P & W,R-1830-43,1,01200,000000,
51618,P & W,R-1830-43A,1,01200,000000,
51619,P & W,R-1830-65,1,01200,000000,
51620,P & W,R-1830-67,1,01200,000000,
51621,P & W,R-1830-86M2,1,01200,000000,
51622,P & W,R-1830-90D,1,01200,000000,
51623,P & W,R-1830-49,1,01200,000000,
51624,P & W,R-1830-53,1,01200,000000,
51625,P & W,R-1830-57,1,01200,000000,
51626,P & W,R-1830-82,1,01200,000000,
51627,P & W,R-1830-92,1,01200,000000,
51628,P & W,R-1830-92A,1,01200,000000,
51629,P & W,R-1830-61,1,01200,000000,
51630,P & W,R-1830-90B,1,01200,000000,
51631,P & W,R-1830-90C,1,01200,000000,
51632,P & W,R-1830-96,1,01200,000000,
51633,P & W,R-1830-75,1,01350,000000,
51634,P & W,R-1830-94,1,01350,000000,
51635,P & W,R-1830-94M1,1,01350,000000,
51636,P & W,R-1830-94M2,1,01350,000000,
51637,P & W,R-985-14B,1,00400,000000,
51638,P & W,R-985-5,1,00350,000000,
51639,P & W,R-985-13,1,00400,000000,
51640,P & W,R-985-50,1,00400,000000,
51641,P & W,R-985-17,1,00400,000000,
51642,P & W,R-985-19,1,00400,000000,
51643,P & W,R-985-23,1,00400,000000,
51644,P & W,R-985-48,1,00400,000000,
51645,P & W,R-985-AN-1M1,1,00400,000000,
51646,P & W,R-985-AN-2,1,00400,000000,
51647,P & W,R-985-AN-4,1,00400,000000,
51648,P & W,R-985-AN-6,1,00400,000000,
51649,P & W,R-985-AN-6B,1,00400,000000,
51650,P & W,R-985-AN-8,1,00400,000000,
51651,P & W,R-985-AN-10,1,00400,000000,
51652,P & W,R-985-AN-12,1,00400,000000,
51653,P & W,R-985-AN-12B,1,00400,000000,
51654,P & W,R-985-AN-14B,1,00400,000000,
51655,P & W,R-985-25,1,00450,000000,
51656,P & W,R-985-27,1,00450,000000,
51657,P & W,R-985-39,1,00450,000000,
51658,P & W,R-985-39A,2,00450,000000,
51659,P & W,R-985-AN-1,1,00450,000000,
51660,P & W,R-985-AN-3,1,00450,000000,
51661,P & W,R-985-AN14BM1,1,00450,000000,
51662,P & W,R-985-AN-5,1,00450,000000,
51663,P & W,PW4050,5,00000,050000,
51664,P & W,PW4052,5,00000,052200,
51665,P & W,PW4056,5,00000,056750,
51666,P & W,JT3D-5A,5,00000,021000,
51667,P & W,PW4060A,5,00000,061570,
51668,P & W,PW4152,5,00000,052000,
51669,P & W,PW4156,5,00000,056000,
51670,P & W,PW4156A,5,00000,056000,
51671,P & W,TF33-P-7,5,00000,021000,
51672,P & W,PW4160,5,00000,060000,
51673,P & W,PW4460,5,00000,060000,
51674,P & W,PW4062,5,00000,062000,
51675,P & W,PW4062A,5,00000,062000,
51676,P & W,TF33-P-7A,5,00000,021000,
51677,P & W,PW4060C,5,00000,060000,
51678,P & W,PW4650,5,00000,051400,
51679,P & W,JT3D-1,5,00000,017700,
51680,P & W,JT3D-1A,5,00000,017700,
51681,P & W,JT3D-1-MC6,5,00000,017700,
51682,P & W,JT3D-1A-MC6,5,00000,017700,
51683,P & W,JT3D-1-MC7,5,00000,017700,
51684,P & W,JT3D-1A-MC7,5,00000,017700,
51685,P & W,JT3D-3,5,00000,018000,
51686,P & W,JT3D-3B,5,00000,018000,
51687,P & W,JT3D-3C,5,00000,018000,
51688,P & W,JT3D-7,5,00000,019285,
51689,P & W,JT3D-7A,5,00000,019285,
51690,P & W,JT8D-209,4,00000,018500,
51691,P & W,JT8D-217,4,00000,020000,
51692,P & W,JT8D-217A,5,00000,020000,
51693,P & W,JT8D-217C,5,00000,020000,
51694,P & W,JT8D-219,5,00000,021000,
51695,P & W,B-5 WASP JR,1,00452,000000,
51696,P & W,TSB3-G,1,03250,000000,
51697,P & W,B5 WASP MAJOR,1,03250,000000,
51698,P & W,CB2,1,03250,000000,
51699,P & W,B6,1,03000,000000,
51700,P & W,B7,1,03000,000000,
51701,P & W,B13,1,03250,000000,
51702,P & W,B14,1,03250,000000,
51703,P & W,JT12A-6,4,00000,003000,
51704,P & W,JT12A-6A,4,00000,003000,
51705,P & W,J60-P-5B,4,00000,003000,
51706,P & W,CA15,1,02100,000000,
51707,P & W,CA3,1,02100,000000,
51708,P & W,CA17,1,02300,000000,
51709,P & W,CA5,1,02300,000000,
51710,P & W,CA18,1,02100,000000,
51711,P & W,R2800-97,1,02100,000000,
51712,P & W,CA19,1,02300,000000,
51713,P & W,JT3C-4,4,00000,011200,
51714,P & W,JT3C-6,4,00000,011200,
51715,P & W,JT3C-7,4,00000,012000,
51716,P & W,JT3C-12,4,00000,013000,
51717,P & W,JT4A-3,4,00000,015800,
51718,P & W,JT4A-5,4,00000,015800,
51719,P & W,JT4A-9,4,00000,016800,
51720,P & W,JT4A-10,4,00000,016800,
51721,P & W,JT4A-11,4,00000,017500,
51722,P & W,JT4A-12,4,00000,017500,
51723,P & W,JT8D-1A,4,00000,014000,
51724,P & W,JT8D-7,5,00000,014000,
51725,P & W,JT8D-7A,5,00000,014000,
51726,P & W,JT8D-1B,4,00000,014000,
51727,P & W,JT8D-7B,5,00000,014000,
51728,P & W,JT8D-9,4,00000,014500,
51729,P & W,JT8D-9A,4,00000,014500,
51730,P & W,JT8D-11,4,00000,015000,
51731,P & W,JT8D-15A,5,00000,015500,
51732,P & W,JT8D-17,4,00000,016000,
51733,P & W,JT8D-17A,5,00000,016000,
51734,P & W,JT8D-17R,4,00000,017400,
51735,P & W,JT8D-17AR,4,00000,017400,
51736,P & W,2SD-G,1,01350,000000,
51737,P & W,2SD1-G,1,01450,000000,
51738,P & W,D-4,1,01450,000000,
51739,P & W,2SD13-G,1,01450,000000,
51740,P & W,D-3,1,01450,000000,
51741,P & W,D-5,1,01450,000000,
51742,P & W,D-7,1,01450,000000,
51743,P & W,D14,1,01450,000000,
51744,P & W,CB3,1,02050,000000,
51745,P & W,CB16,1,02050,000000,
51746,P & W,CB17,1,02200,000000,
51747,P & W,CB4,1,02200,000000,
51748,P & W,SC-G,1,01050,000000,
51749,P & W,SC3-G,1,01050,000000,
51750,P & W,S1C-G,1,01200,000000,
51751,P & W,S1C3-G,2,01200,000000,
51752,P & W,S3C4-G,1,01200,000000,
51753,P & W,S4C4-G,1,01200,000000,
51754,P & W,J60-P-6,4,00000,003300,
51755,P & W,R-2000,1,01450,000000,
51756,P & W,J52-P-8B,4,00000,009300,
51757,P & W,J52-P-408,4,00000,007500,
51758,P & W,J52 P08,4,00000,009300,
51759,P&WC,PT6A-65SC,2,01110,000000,
51760,P & W,J60P-5A,4,00000,002570,
51761,P & WC,PT6E-66XT,2,00895,000000,
51762,P & W,J-60-P3A,4,00000,003000,
51763,P & W,PW1521G SERIE,5,00000,021970,
51764,P & W,PW1500G SER,5,00000,023300,
51770,P & W,PW1524G SERIE,5,00000,024400,
51800,P&W CANADA,PT6A-140AG,2,00867,000000,
51805,P&W CANADA,PT6A-140A,2,00867,000000,
51850,P&W CANADA,PW306D1,5,00000,005907,
51900,P&W CANADA,PT6-25C,2,00750,000000,
51948,P&W CANADA,PW206B3,3,00451,000000,
51950,P&W CANADA,PW210A,3,00875,000000,
51995,P&W CANADA,PT6A-6,3,00550,000000,
51999,P&W CANADA,PT6A-60A,3,01050,000000,
52000,P&W CANADA,PT6-35,2,00560,000000,
52001,P&W,H-A SERIES,1,00525,000000,
52003,P&W,H-B&HSB SER,1,00575,000000,
52004,P&W,H-S1E SERIES,1,00900,000000,
52005,P & W,WASP JR T1P,1,00400,000000,
52006,P&W,WJR-A,1,00300,000000,
52007,P&W,WJR-B-S-T,1,00450,000000,
52008,P&W,R-985 SERIES,1,00450,000000,
52009,P & W,W-A-B-C-D,1,00450,000000,
52010,P&W,W-SC SERIES,1,00450,000000,
52011,P&W,W-S1D&TD SER,1,00550,000000,
52012,P&W,W-S1H&S3H,1,00600,000000,
52013,P & W,T2D1,1,00420,000000,
52014,P & W,S3H1,1,00600,000000,
52015,P & W,S1B1,1,00575,000000,
52016,P&W,R1340 SERIES,1,00600,000000,
52017,P&W,TW-SB SERIES,1,01000,000000,
52018,P&W,TW-SC SERIES,1,01050,000000,
52019,P&W,TW-S1-S3-S4,1,01200,000000,
52020,P & W,R-1830 SERIES,1,01350,000000,
52021,P&W,TW-D-2SD,1,01450,000000,
52022,P & W,SB-1,1,00575,000000,
52023,P & W,R-2000 SERIES,1,01450,000000,
52024,P&W,DW-CA SERIES,1,02300,000000,
52025,P&W,DW-CB SERIES,1,02500,000000,
52026,P & W,R-2800 SERIES,1,02000,000000,
52027,P&W,WMAJ SERIES,1,03500,000000,
52028,P & W,SB-G,1,01000,000000,
52029,P&W,TWJR-SAIG,1,00660,000000,
52030,P & W,B1-G,1,00575,000000,
52031,P & W,B1,1,00575,000000,
52032,P&W,PT6A SER,2,00750,000000,
52033,P&W,PT6 SERIES,3,00500,000000,
52034,P&W,PT6A SERIES,1,00500,000000,
52035,P & W,JT3D SERIES,5,00000,017700,
52036,P & W,JT3C-4&6,4,00000,011200,
52037,P & W,JT4A-3&5SER,4,00000,015800,
52038,P & W,B HORNET,1,00575,000000,
52039,P & W,JT3D-3&3B,5,00000,018000,
52040,P&W,J42&J48 SER,4,00850,000000,
52041,P&W CANADA,PW306D,5,00000,005907,
52042,P & W,JT12A-6 6A,4,00000,003000,
52043,P&W CANADA,PT6A-60A,2,01050,000000,
52044,P & W,JT8D-1,4,00000,014000,
52045,P&W,PT6SER TP,2,00500,000000,
52046,P & W,JT8D-5,4,00000,012250,
52047,P & W,JFTD12A SER,3,04500,000000,
52048,P & W,JT8D-9 SER,4,00000,014500,
52049,P & W,JT8D-17 SER,4,00000,016000,
52050,P & W,JT9D-3A,5,00000,043500,
52051,P & W,JT8D-15,5,00000,015500,
52052,P & W,JT12A-8,4,00000,003300,
52053,P & W,JT8D SERIES,4,00000,007700,
52054,P & W,JT9D SERIES,5,00000,043500,
52055,P&W,T34 SERIES,2,07500,000000,
52056,P & W,JT12A SERIES,4,00000,001320,
52057,P & W,S1B1-G,1,00575,000000,
52058,P & W,S2B1,1,00575,000000,
52059,P & W,S2B1-G,1,00575,000000,
52060,P&W CANADA,JT15D-1,5,00000,002200,
52061,P & W,PW4158,5,00000,058000,
52062,P&W CANADA,PT6A-42,2,00850,000000,
52063,P&W,PW615F,5,00000,001460,
52064,P&W,J57-P10,4,00000,012400,
52065,P&W CANADA,PW530A,5,00000,002887,
52066,P&W CANADA,XPT6T-9,3,01855,000000,
52068,P&W CANADA,PW360D,5,00000,006040,
52069,P&W CANADA,PT6A66D,2,00850,000000,
52070,P&W CANADA,PT6A-64,2,00700,000000,
52071,P & W,TWIN WASP E1,1,01650,000000,
52072,P & W,S3B1,1,00575,000000,
52073,P & W,S2E-G,1,00800,000000,
52074,P & W,A HORNET,1,00525,000000,
52075,P & W,A-1,1,00525,000000,
52076,P & W,A-2,1,00525,000000,
52077,P & W,A-3,1,00525,000000,
52078,P & W,A WASP,1,00420,000000,
52079,P & W,B WASP,1,00420,000000,
52080,P&W CANADA,JT15D-5A,5,00000,002900,
52081,P & W,C WASP,1,00420,000000,
52082,P & W,C1,1,00420,000000,
52083,P & W,CD,1,00420,000000,
52084,P & W,SC,1,00450,000000,
52085,P & W,SC-1,1,00450,000000,
52086,P & W,T1D1,1,00525,000000,
52087,P & W,WASP JR A,1,00300,000000,
52088,P & W,S3D1,1,00450,000000,
52089,P & W,TB,1,00440,000000,
52090,P & W,TB-2,1,00440,000000,
52091,P & W,T3A,1,00440,000000,
52092,P & W,R-1340-59,1,00600,000000,
52093,P & W,S3H1-G,1,00600,000000,
52094,P & W,S1D1,1,00550,000000,
52095,P & W,S1D1-G,1,00550,000000,
52096,P & W,TD1,1,00550,000000,
52097,P & W,S1H1,1,00660,000000,
52098,P & W,S1H2,1,00660,000000,
52099,P & W,S1H4,1,00660,000000,
52100,P & W,S1H1-G,1,00660,000000,
52101,P&W CANADA,PT6A-60AG,2,01050,000000,
52102,P&W CANADA,PT6T-3,3,00900,000000,
52103,P&W CANADA,PT6T-3 SERIES,2,00900,000000,
52104,P & W,S1E2-G,1,00900,000000,
52105,P&W CANADA,PT6A-45,2,01120,000000,
52106,P&W CANADA,PT6T-6,3,00925,000000,
52107,P&W CANADA,PT6-65AR,2,01050,000000,
52108,P & W,SB3-G,1,01000,000000,
52109,P&W CANADA,PT6A-65AG,2,01300,000000,
52110,P&W CANADA,JT15D-1A,5,00000,002200,
52111,P & W,S1E3-G,1,00900,000000,
52112,P&W CANADA,JT15D-4,5,00000,002500,
52113,P&W CANADA,JT15D 5 SER,5,00000,002900,
52114,P&W CANADA,PW120,2,01800,000000,
52115,P&W CANADA,PT6A-65B,2,01173,000000,
52116,P&W CANADA,PW118,2,01800,000000,
52117,P & W,PW2037,5,00000,037530,
52118,P&W CANADA,PT6A-66 SER,2,00850,000000,
52119,P&W,PW4000 SER,4,00000,060000,
52120,P&W,R-4360,1,03250,000000,
52121,P & W,PW2040,5,00000,040900,
52122,P&W,J57 SER,4,00000,007200,
52123,P&W,T400-CP-400,3,02000,000000,
52124,P&W CANADA,PW121,2,01950,000000,
52125,P&W CANADA,PW126A,2,02396,000000,
52126,P & W,YF-199,4,00000,065000,
52127,P & W,YF-119,5,00000,065000,
52128,P & W,PW300 SER,5,00000,005200,
52129,P&W CANADA,PW123,2,02142,000000,
52130,P&W CANADA,PW124,2,00000,002400,
52131,P&W CANADA,PW118B,2,01800,000000,
52132,P & W,127,2,02880,000000,
52133,P&W CANADA,PW119B,2,01851,000000,
52134,P&W CANADA,PW535A,5,00000,003400,
52135,P&W CANADA,PW206B SERIES,3,00431,000000,
52136,P & W,S1E-G,1,00875,000000,
52137,P & W,R-1340-61,1,00660,000000,
52138,P & W,S3H2,1,00600,000000,
52139,P & W,PT6A-20A,2,00550,000000,
52140,P & W,PW4060,5,00000,060000,
52141,P & W,PT6A-27,2,00680,000000,
52142,P & W,PT6A-28,2,00680,000000,
52143,P & W,PT6A-34,2,00750,000000,
52144,P & W,SB,1,00400,000000,
52145,P & W,SB-2,1,00400,000000,
52146,P & W,SB-3,1,00400,000000,
52147,P & W,T1B2,1,00450,000000,
52148,P & W,T1B3,1,00450,000000,
52149,P & W,B-4,1,00452,000000,
52150,P&W CANADA,PT6A-6 SERIES,2,00950,000000,
52151,P&W CANADA,PW206A,3,00621,000000,
52152,P&W CANADA,PW123C,2,01950,000000,
52153,P&W CANADA,530A,5,00000,004000,
52154,P&W CANADA,PW545 SER,5,00000,003952,
52155,P&W CANADA,305 SERIES,4,05200,000000,
52156,P&W CANADA,PW207D,3,00572,000000,
52157,P&W CANADA,PW307A,5,00000,006405,
52158,P&W CANADA,PT6A-67B,2,01200,000000,
52159,P&W CANADA,PT6A-67,2,01200,000000,
52160,P&W CANADA,PW206C,3,00561,000000,
52161,P&W CANADA,PW207E,3,00646,000000,
52162,P&W CANADA,PT6C-67D,3,01680,000000,
52163,P&W CANADA,PW119C,2,01851,000000,
52164,P&W CANADA,PW306B,5,00000,006040,
52165,P&W CANADA,PW306A,5,00000,006040,
52166,P&W CANADA,PW115,2,01500,000000,
52167,P&W CANADA,PW150A,2,00000,004580,
52168,P&W CANADA,PT6T-3D,3,00900,000000,
52169,P&W CANADA,PW306C,5,00000,006040,
52170,P&W CANADA,PT6-60A,2,00750,000000,
52171,P & W,PW4462,5,00000,062000,
52172,P&W CANADA,PT6A-21,2,00550,000000,
52173,P&W CANADA,PT6A-135,2,00750,000000,
52174,P&W CANADA,PT6C-67C,3,01679,000000,
52175,P&W CANADA,PT6B-36,3,00960,000000,
52176,P&W CANADA,PT6B-36A,3,00981,000000,
52177,P&W CANADA,PT6B-36B,3,00981,000000,
52178,P&W CANADA,PT6B-37,3,00900,000000,
52179,P&W CANADA,PT6B-37A,3,00900,000000,
52180,P&W,J52-P-408A,4,00000,007500,
52181,P&W CANADA,PW308 SER,5,00000,006904,
52182,P&W CANADA,PW308C,5,00000,006998,
52183,P&W CANADA,PW206E,3,00646,000000,
52184,P&W CANADA,PW535B,5,00000,003400,
52185,P&W CANADA,PW545A,5,00000,003952,
52186,P&W CANADA,PW545B,5,00000,004119,
52187,P&W CANADA,PW308A,5,00000,006904,
52188,P&W CANADA,PW545C,5,00000,004119,
52189,P&W CANADA,PW305,5,00000,005225,
52190,P&W CANADA,PW305A,5,00000,004679,
52191,P&W CANADA,PW305B,5,00000,005266,
52192,P&W CANADA,JT15D-5D,5,00000,003045,
52193,P&W CANADA,JT15D-1B,5,00000,002200,
52194,P&W CANADA,JT15D-4B,5,00000,002500,
52195,P&W CANADA,JT15D-4C,5,00000,002500,
52196,P&W CANADA,JT15D-4D,4,00000,002500,
52197,P&W CANADA,JT15D-5,5,00000,002965,
52198,P&W CANADA,JT15D-5B,5,00000,002900,
52199,P&W CANADA,PW123D,2,01950,000000,
52200,P&W CANADA,PT6A-52,2,00898,000000,
52201,P&W CANADA,JT15D-5C,5,00000,003190,
52202,P&W CANADA,JT15D-5F,5,00000,002900,
52203,P&W CANADA,PW207C,3,00572,000000,
52204,P&W CANADA,PW206B,3,00431,000000,
52205,P&W CANADA,PT6-42,2,00850,000000,
52206,P&W CANADA,PT6A-66,2,00850,000000,
52207,P&W CANADA,PT6A-67A,2,01200,000000,
52208,P&W CANADA,PT6A-67R,2,01424,000000,
52209,P&W CANADA,PT6A-67T,2,01424,000000,
52210,P&W CANADA,PT6A-67D,2,01279,000000,
52211,P&W CANADA,PT6A-67AG,2,01350,000000,
52212,P&W CANADA,PT6A-68,2,01250,000000,
52213,P&W CANADA,PT6A-66A,2,00850,000000,
52214,P&W CANADA,PW118A,2,01800,000000,
52215,P&W CANADA,PW120A,2,01800,000000,
52216,P&W CANADA,PW121A,2,01980,000000,
52217,P&W CANADA,PW124B,2,02160,000000,
52218,P&W CANADA,PW125B,2,02250,000000,
52219,P&W CANADA,PW127,2,02475,000000,
52220,P&W CANADA,PW127E,2,02160,000000,
52221,P&W CANADA,PW123B,2,02261,000000,
52222,P&W CANADA,PW123E,2,02142,000000,
52223,P&W CANADA,PW127F,2,02475,000000,
52224,P&W CANADA,PW123AF,2,02380,000000,
52225,P&W CANADA,PW127G,2,02645,000000,
52226,P&W CANADA,PT6T-3DE,3,00900,000000,
52227,P&W CANADA,PT6T-3DF,3,00900,000000,
52228,P&W CANADA,PT6T-3BF,3,00900,000000,
52229,P&W CANADA,PT6T-3BG,3,00900,000000,
52230,P&W CANADA,PT6T-9,3,00928,000000,
52231,P&W CANADA,PT6T-3BE,3,00900,000000,
52232,P&W CANADA,PT6T-3B,3,00900,000000,
52233,P&W CANADA,PT6T-3A,3,00900,000000,
52234,P&W CANADA,PT6A-6,2,00550,000000,
52235,P&W CANADA,PT6A-6A,2,00550,000000,
52236,P&W CANADA,PT6A-6B,2,00550,000000,
52237,P&W CANADA,PT6A-11,2,00500,000000,
52238,P&W CANADA,PT6A-11AG,2,00550,000000,
52239,P&W CANADA,PT6A-20,2,00550,000000,
52240,P&W CANADA,PT6A-20A,2,00550,000000,
52241,P&W CANADA,PT6A-20B,2,00550,000000,
52242,P&W CANADA,PT6A-6/C20,2,00550,000000,
52243,P&W CANADA,PT6A-25,2,00550,000000,
52244,P&W CANADA,PT6A-25A,2,00550,000000,
52245,P&W CANADA,PT6A-25C,2,00750,000000,
52246,P&W CANADA,PT6A-15AG,2,00680,000000,
52247,P&W CANADA,PT6A-27,2,00680,000000,
52248,P&W CANADA,PT6A-28,2,00680,000000,
